day,XUSDTZEUR,XUNIZEUR,XETHZEUR,XXDGZEUR,XLTCZEUR,XETHZUSD,XUNIZUSD,XXBTZEUR,XXBTZUSD,XXLMZUSD,XNANOZUSD,XXMRZUSD,XEOSZUSD,XUSDTZUSD,XXMRZEUR,XBCHZEUR,XREPV2ZEUR,XXDGZUSD,XNANOZEUR,XXRPZEUR,XLTCZUSD,XEOSZEUR,XXRPZUSD,XXLMZEUR,XBCHZUSD,XREPV2ZUSD
2014-07-02,,,,,6.0767,,,470.3230,647.8167,,,,,,,,,,,,8.8191,,,,,
2014-07-03,,,,,5.8952,,,469.1780,647.1648,,,,,,,,,,,,8.8035,,,,,
2014-07-04,,,,,5.6855,,,464.0189,636.8792,,,,,,,,,,,,8.0000,,,,,
2014-07-05,,,,,5.1968,,,463.1619,627.1981,,,,,,,,,,,,,,,,,
2014-07-06,,,,,5.2193,,,465.1890,632.5613,,,,,,,,,,,,,,,,,
2014-07-07,,,,,5.5271,,,458.7731,626.5676,,,,,,,,,,,,7.3673,,,,,
2014-07-08,,,,,5.6662,,,453.1136,619.5512,,,,,,,,,,,,,,,,,
2014-07-09,,,,,6.2704,,,457.5886,623.7144,,,,,,,,,,,,8.1328,,,,,
2014-07-10,,,,,5.7219,,,452.3927,620.3514,,,,,,,,,,,,,,,,,
2014-07-11,,,,,5.8190,,,460.0067,624.5752,,,,,,,,,,,,7.6906,,,,,
2014-07-12,,,,,6.2572,,,466.2963,636.7835,,,,,,,,,,,,,,,,,
2014-07-13,,,,,6.7105,,,463.8167,635.0929,,,,,,,,,,,,,,,,,
2014-07-14,,,,,6.4159,,,457.7000,625.6824,,,,,,,,,,,,9.1604,,,,,
2014-07-15,,,,,6.4369,,,457.5330,620.0270,,,,,,,,,,,,,,,,,
2014-07-16,,,,,6.5567,,,456.8300,621.4287,,,,,,,,,,,,8.5332,,,,,
2014-07-17,,,,,6.4267,,,459.5333,621.7791,,,,,,,,,,,,,,,,,
2014-07-18,,,,,6.5880,,,462.2966,623.3898,,,,,,,,,,,,8.6000,,,,,
2014-07-19,,,,,6.4972,,,462.2517,629.6667,,,,,,,,,,,,8.9142,,,,,
2014-07-20,,,,,6.3900,,,459.7031,622.6663,,,,,,,,,,,,,,,,,
2014-07-21,,,,,6.3366,,,457.2967,629.7688,,,,,,,,,,,,,,,,,
2014-07-22,,,,,6.3334,,,459.7196,618.6882,,,,,,,,,,,,,,,,,
2014-07-23,,,,,6.2995,,,460.3156,617.5338,,,,,,,,,,,,,,,,,
2014-07-24,,,,,6.0497,,,449.1933,607.6439,,,,,,,,,,,,7.9384,,,,,
2014-07-25,,,,,5.7790,,,447.3890,604.3684,,,,,,,,,,,,,,,,,
2014-07-26,,,,,5.7754,,,445.3237,600.5854,,,,,,,,,,,,,,,,,
2014-07-27,,,,,5.8258,,,444.3286,600.0000,,,,,,,,,,,,,,,,,
2014-07-28,,,,,5.9175,,,437.7628,588.8266,,,,,,,,,,,,7.8054,,,,,
2014-07-29,,,,,6.1001,,,437.5882,585.3149,,,,,,,,,,,,8.4000,,,,,
2014-07-30,,,,,5.6127,,,426.6133,574.1610,,,,,,,,,,,,7.5333,,,,,
2014-07-31,,,,,5.6833,,,431.0989,583.2481,,,,,,,,,,,,,,,,,
2014-08-01,,,,,5.9333,,,444.3905,594.5117,,,,,,,,,,,,,,,,,
2014-08-02,,,,,5.7732,,,441.6197,594.0514,,,,,,,,,,,,7.7667,,,,,
2014-08-03,,,,,5.6867,,,436.7013,584.1713,,,,,,,,,,,,,,,,,
2014-08-04,,,,,5.6006,,,439.2790,590.6069,,,,,,,,,,,,,,,,,
2014-08-05,,,,,5.4938,,,436.3455,585.3448,,,,,,,,,,,,7.2465,,,,,
2014-08-06,,,,,5.4017,,,435.3333,,,,,,,,,,,,,,,,,,
2014-08-07,,,,,5.2869,,,438.6267,583.6074,,,,,,,,,,,,6.4100,,,,,
2014-08-08,,,,,5.3000,,,441.0998,587.9730,,,,,,,,,,,,6.8776,,,,,
2014-08-09,,,,,5.2463,,,439.8232,586.0450,,,,,,,,,,,,7.3822,,,,,
2014-08-10,,,,,5.1964,,,440.7817,587.2796,,,,,,,,,,,,,,,,,
2014-08-11,,,,,4.7294,,,432.3107,580.2988,,,,,,,,,,,,6.5738,,,,,
2014-08-12,,,,,4.2917,,,429.4661,575.6618,,,,,,,,,,,,5.5418,,,,,
2014-08-13,,,,,3.9028,,,411.5766,546.1393,,,,,,,,,,,,5.1263,,,,,
2014-08-14,,,,,3.8400,,,388.1258,526.1976,,,,,,,,,,,,5.6243,,,,,
2014-08-15,,,,,3.9000,,,381.2956,520.3333,,,,,,,,,,,,5.2155,,,,,
2014-08-16,,,,,3.8285,,,389.2570,511.1233,,,,,,,,,,,,5.5442,,,,,
2014-08-17,,,,,3.5249,,,382.6478,513.3315,,,,,,,,,,,,5.0000,,,,,
2014-08-18,,,,,2.9579,,,358.3402,471.6667,,,,,,,,,,,,3.9573,,,,,
2014-08-19,,,,,3.7172,,,364.6331,478.2733,,,,,,,,,,,,5.3667,,,,,
2014-08-20,,,,,3.9676,,,384.5396,512.3333,,,,,,,,,,,,5.5000,,,,,
2014-08-21,,,,,4.4758,,,396.9637,511.6688,,,,,,,,,,,,6.1838,,,,,
2014-08-22,,,,,4.0588,,,389.9766,514.0448,,,,,,,,,,,,5.5000,,,,,
2014-08-23,,,,,3.8334,,,383.0305,512.4096,,,,,,,,,,,,,,,,,
2014-08-24,,,,,4.0433,,,386.6680,524.8800,,,,,,,,,,,,5.6620,,,,,
2014-08-25,,,,,4.0328,,,384.0433,510.3659,,,,,,,,,,,,,,,,,
2014-08-26,,,,,4.2267,,,386.8667,,,,,,,,,,,,,,,,,,
2014-08-27,,,,,4.2306,,,389.1562,524.8538,,,,,,,,,,,,,,,,,
2014-08-28,,,,,3.9852,,,384.2619,495.0828,,,,,,,,,,,,,,,,,
2014-08-29,,,,,4.0652,,,383.7955,524.8461,,,,,,,,,,,,,,,,,
2014-08-30,,,,,4.0172,,,383.7029,514.7652,,,,,,,,,,,,5.0541,,,,,
2014-08-31,,,,,3.8106,,,371.3620,503.4886,,,,,,,,,,,,5.0000,,,,,
2014-09-01,,,,,3.7172,,,365.7191,490.0100,,,,,,,,,,,,5.0000,,,,,
2014-09-02,,,,,3.6612,,,363.6600,524.7694,,,,,,,,,,,,,,,,,
2014-09-03,,,,,3.7234,,,360.9627,,,,,,,,,,,,,,,,,,
2014-09-04,,,,,3.9616,,,372.2480,475.0046,,,,,,,,,,,,5.0000,,,,,
2014-09-05,,,,,3.8867,,,373.4226,,,,,,,,,,,,,4.6780,,,,,
2014-09-06,,,,,3.8102,,,372.0391,524.7700,,,,,,,,,,,,,,,,,
2014-09-07,,,,,3.8470,,,369.6663,486.6667,,,,,,,,,,,,4.5859,,,,,
2014-09-08,,,,,3.8502,,,363.7363,492.8462,,,,,,,,,,,,4.6000,,,,,
2014-09-09,,,,,3.8978,,,364.7217,471.6680,,,,,,,,,,,,4.8053,,,,,
2014-09-10,,,,,4.0948,,,369.8927,475.0000,,,,,,,,,,,,4.8331,,,,,
2014-09-11,,,,,4.1333,,,368.1683,475.0000,,,,,,,,,,,,,,,,,
2014-09-12,,,,,4.1133,,,365.5467,,,,,,,,,,,,,,,,,,
2014-09-13,,,,,4.1037,,,366.6035,474.7700,,,,,,,,,,,,,,,,,
2014-09-14,,,,,4.1007,,,365.8773,490.0000,,,,,,,,,,,,,,,,,
2014-09-15,,,,,3.9867,,,363.8710,468.3385,,,,,,,,,,,,,,,,,
2014-09-16,,,,,4.0007,,,361.2790,486.0000,,,,,,,,,,,,,,,,,
2014-09-17,,,,,3.9273,,,352.9784,451.6667,,,,,,,,,,,,,,,,,
2014-09-18,,,,,3.6833,,,333.3078,468.7876,,,,,,,,,,,,,,,,,
2014-09-19,,,,,3.5498,,,311.6462,383.9575,,,,,,,,,,,,4.5000,,,,,
2014-09-20,,,,,3.4540,,,319.9542,412.2220,,,,,,,,,,,,,,,,,
2014-09-21,,,,,3.3051,,,313.6358,406.6733,,,,,,,,,,,,,,,,,
2014-09-22,,,,,3.3961,,,312.4240,374.9430,,,,,,,,,,,,3.8284,,,,,
2014-09-23,,,,,3.6877,,,333.0948,431.0067,,,,,,,,,,,,,,,,,
2014-09-24,,,,,3.7142,,,333.7435,431.5560,,,,,,,,,,,,5.0000,,,,,
2014-09-25,,,,,3.6043,,,321.4577,403.0000,,,,,,,,,,,,4.4477,,,,,
2014-09-26,,,,,3.4827,,,316.0398,,,,,,,,,,,,,,,,,,
2014-09-27,,,,,3.5026,,,315.6354,,,,,,,,,,,,,5.0000,,,,,
2014-09-28,,,,,3.3467,,,300.4971,409.2079,,,,,,,,,,,,4.6333,,,,,
2014-09-29,,,,,3.3180,,,295.0109,378.3167,,,,,,,,,,,,4.2489,,,,,
2014-09-30,,,,,3.5065,,,304.0372,381.1178,,,,,,,,,,,,4.3173,,,,,
2014-10-01,,,,,3.5283,,,305.0619,390.0000,,,,,,,,,,,,4.4732,,,,,
2014-10-02,,,,,3.4313,,,299.2163,373.4200,,,,,,,,,,,,4.2805,,,,,
2014-10-03,,,,,3.3848,,,288.1357,366.6600,,,,,,,,,,,,4.3061,,,,,
2014-10-04,,,,,3.1656,,,269.0539,337.9509,,,,,,,,,,,,4.2328,,,,,
2014-10-05,,,,,3.0356,,,252.9667,311.1085,,,,,,,,,,,,3.7233,,,,,
2014-10-06,,,,,3.0126,,,262.1886,333.2301,,,,,,,,,,,,3.7164,,,,,
2014-10-07,,,,,3.0241,,,265.0564,332.8244,,,,,,,,,,,,3.7562,,,,,
2014-10-08,,,,,3.0724,,,276.1348,362.9865,,,,,,,,,,,,3.9086,,,,,
2014-10-09,,,,,3.1712,,,292.1010,368.4493,,,,,,,,,,,,4.0502,,,,,
2014-10-10,,,,,3.0090,,,288.2329,363.3911,,,,,,,,,,,,3.7221,,,,,
2014-10-11,,,,,3.0036,,,286.3711,364.4513,,,,,,,,,,,,3.7757,,,,,
2014-10-12,,,,,3.0658,,,294.6833,370.9247,,,,,,,,,,,,3.8375,,,,,
2014-10-13,,,,,3.0467,,,301.7090,390.0334,,,,,,,,,,,,4.0178,,,,,
2014-10-14,,,,,3.1616,,,314.5972,408.5079,,,,,,,,,,,,4.0100,,,,,
2014-10-15,,,,,3.1432,,,310.6470,395.3651,,,,,,,,,,,,,,,,,
2014-10-16,,,,,3.0832,,,299.7313,387.3804,,,,,,,,,,,,,,,,,
2014-10-17,,,,,3.0697,,,297.5243,381.1996,,,,,,,,,,,,3.9942,,,,,
2014-10-18,,,,,3.1524,,,303.9970,387.5292,,,,,,,,,,,,,,,,,
2014-10-19,,,,,3.1188,,,305.1030,,,,,,,,,,,,,,,,,,
2014-10-20,,,,,3.0928,,,300.6020,391.2418,,,,,,,,,,,,3.9846,,,,,
2014-10-21,,,,,3.0805,,,302.8208,384.7207,,,,,,,,,,,,3.7188,,,,,
2014-10-22,,,,,3.0708,,,301.5700,384.5254,,,,,,,,,,,,,,,,,
2014-10-23,,,,,2.9860,,,289.0503,369.2132,,,,,,,,,,,,3.6454,,,,,
2014-10-24,,,,,2.9000,,,284.1534,367.3463,,,,,,,,,,,,3.8444,,,,,
2014-10-25,,,,,2.8533,,,275.0140,359.1706,,,,,,,,,,,,,,,,,
2014-10-26,,,,,2.8850,,,280.5883,369.0730,,,,,,,,,,,,,,,,,
2014-10-27,,,,,2.9484,,,280.6667,365.5847,,,,,,,,,,,,4.1900,,,,,
2014-10-28,,,,,3.0323,,,281.3973,360.7536,,,,,,,,,,,,3.7307,,,,,
2014-10-29,,,,,2.9501,,,271.3746,340.0252,,,,,,,,,,,,3.8100,,,,,
2014-10-30,,,,,2.9965,,,272.1063,343.6736,,,,,,,,,,,,4.2480,,,,,
2014-10-31,,,,,2.9733,,,271.3033,346.7300,,,,,,,,,,,,3.7000,,,,,
2014-11-01,,,,,2.8947,,,262.5301,326.7178,,,,,,,,,,,,3.4388,,,,,
2014-11-02,,,,,2.8967,,,259.6787,323.0427,,,,,,,,,,,,3.1563,,,,,
2014-11-03,,,,,2.8646,,,261.6717,325.0628,,,,,,,,,,,,,,,,,
2014-11-04,,,,,2.8437,,,260.6524,326.6667,,,,,,,,,,,,,,,,,
2014-11-05,,,,,2.8989,,,269.0050,334.8713,,,,,,,,,,,,,,,,,
2014-11-06,,,,,2.9389,,,276.9590,348.3916,,,,,,,,,,,,3.9621,,,,,
2014-11-07,,,,,2.8839,,,275.5010,342.6929,,,,,,,,,,,,3.4889,,,,,
2014-11-08,,,,,2.8420,,,273.9267,343.3853,,,,,,,,,,,,3.5759,,,,,
2014-11-09,,,,,2.8633,,,283.3408,346.2203,,,,,,,,,,,,,,,,,
2014-11-10,,,,,2.9218,,,290.1391,358.3497,,,,,,,,,,,,3.0830,,,,,
2014-11-11,,,,,2.9266,,,292.6667,368.2820,,,,,,,,,,,,3.2563,,,,,
2014-11-12,,,,,3.1195,,,319.8267,411.2773,,,,,,,,,,,,,,,,,
2014-11-13,,,,,3.2316,,,329.6808,415.0000,,,,,,,,,,,,4.0000,,,,,
2014-11-14,,,,,3.1661,,,317.8633,402.5903,,,,,,,,,,,,,,,,,
2014-11-15,,,,,3.0672,,,308.0990,381.5820,,,,,,,,,,,,,,,,,
2014-11-16,,,,,3.0979,,,309.4841,384.8523,,,,,,,,,,,,,,,,,
2014-11-17,,,,,3.1015,,,314.4212,396.7550,,,,,,,,,,,,3.9700,,,,,
2014-11-18,,,,,3.0584,,,305.6950,380.1386,,,,,,,,,,,,,,,,,
2014-11-19,,,,,3.0576,,,305.2640,386.0971,,,,,,,,,,,,3.9599,,,,,
2014-11-20,,,,,2.9803,,,291.6207,366.2363,,,,,,,,,,,,3.6900,,,,,
2014-11-21,,,,,2.8483,,,283.3267,354.2200,,,,,,,,,,,,,,,,,
2014-11-22,,,,,2.9032,,,287.5794,366.6667,,,,,,,,,,,,,,,,,
2014-11-23,,,,,2.8938,,,293.7333,366.6667,,,,,,,,,,,,,,,,,
2014-11-24,,,,,2.9042,,,302.7920,375.6667,,,,,,,,,,,,,,,,,
2014-11-25,,,,,2.9118,,,305.1960,380.6667,,,,,,,,,,,,,,,,,
2014-11-26,,,,,2.8618,,,296.6292,376.4126,,,,,,,,,,,,3.9371,,,,,
2014-11-27,,,,,2.8793,,,297.3357,375.8676,,,,,,,,,,,,3.3544,,,,,
2014-11-28,,,,,2.8713,,,299.0334,378.1744,,,,,,,,,,,,3.5300,,,,,
2014-11-29,,,,,2.8562,,,303.6242,381.7235,,,,,,,,,,,,,,,,,
2014-11-30,,,,,2.8366,,,301.8876,386.3196,,,,,,,,,,,,,,,,,
2014-12-01,,,,,2.8568,,,301.8554,376.9672,,,,,,,,,,,,3.5582,,,,,
2014-12-02,,,,,2.8800,,,303.4100,378.0538,,,,,,,,,,,,,,,,,
2014-12-03,,,,,2.8798,,,303.7807,378.7799,,,,,,,,,,,,3.6400,,,,,
2014-12-04,,,,,2.8880,,,301.4268,374.8224,,,,,,,,,,,,3.4230,,,,,
2014-12-05,,,,,2.9033,,,301.6700,376.7906,,,,,,,,,,,,3.6000,,,,,
2014-12-06,,,,,2.9063,,,302.8229,378.5300,,,,,,,,,,,,3.5972,,,,,
2014-12-07,,,,,3.0033,,,303.4200,377.8261,,,,,,,,,,,,,,,,,
2014-12-08,,,,,3.0082,,,297.4767,370.7843,,,,,,,,,,,,3.7463,,,,,
2014-12-09,,,,,2.8898,,,286.6917,354.6208,,,,,,,,,,,,3.6034,,,,,
2014-12-10,,,,,2.8456,,,280.7642,349.5374,,,,,,,,,,,,3.5473,,,,,
2014-12-11,,,,,2.8533,,,283.1267,362.2487,,,,,,,,,,,,,,,,,
2014-12-12,,,,,2.7833,,,284.8440,355.5905,,,,,,,,,,,,3.2395,,,,,
2014-12-13,,,,,2.8300,,,282.7482,353.9997,,,,,,,,,,,,,,,,,
2014-12-14,,,,,2.7840,,,284.2661,352.9924,,,,,,,,,,,,3.5933,,,,,
2014-12-15,,,,,2.7625,,,282.5881,347.6844,,,,,,,,,,,,,,,,,
2014-12-16,,,,,2.5345,,,269.8896,339.6985,,,,,,,,,,,,3.1155,,,,,
2014-12-17,,,,,2.4432,,,262.3568,333.4460,,,,,,,,,,,,2.9120,,,,,
2014-12-18,,,,,2.2770,,,257.7410,328.6692,,,,,,,,,,,,3.1717,,,,,
2014-12-19,,,,,2.4349,,,258.6820,342.7122,,,,,,,,,,,,3.0100,,,,,
2014-12-20,,,,,2.3969,,,265.9272,336.9974,,,,,,,,,,,,2.9900,,,,,
2014-12-21,,,,,2.3572,,,263.3417,326.4411,,,,,,,,,,,,2.9000,,,,,
2014-12-22,,,,,2.3667,,,268.2034,326.4630,,,,,,,,,,,,2.9182,,,,,
2014-12-23,,,,,2.3633,,,273.6722,336.9132,,,,,,,,,,,,,,,,,
2014-12-24,,,,,2.2967,,,267.2283,326.4380,,,,,,,,,,,,2.8500,,,,,
2014-12-25,,,,,2.2367,,,263.2806,,,,,,,,,,,,,,,,,,
2014-12-26,,,,,2.2816,,,267.2028,320.4792,,,,,,,,,,,,,,,,,
2014-12-27,,,,,2.1786,,,263.4325,317.4719,,,,,,,,,,,,,,,,,
2014-12-28,,,,,2.2451,,,262.3012,315.3539,,,,,,,,,,,,,,,,,
2014-12-29,,,,,2.2257,,,259.7026,317.9200,,,,,,,,,,,,2.6160,,,,,
2014-12-30,,,,,2.2403,,,258.8897,321.6510,,,,,,,,,,,,2.6980,,,,,
2014-12-31,,,,,2.2403,,,263.3280,317.9130,,,,,,,,,,,,2.7017,,,,,
2015-01-01,,,,,2.2721,,,263.2210,321.3412,,,,,,,,,,,,2.7017,,,,,
2015-01-02,,,,,2.2561,,,263.5570,316.1608,,,,,,,,,,,,,,,,,
2015-01-03,,,,,1.9297,,,246.8333,294.3150,,,,,,,,,,,,2.3348,,,,,
2015-01-04,,,,,1.6505,,,230.0361,276.4048,,,,,,,,,,,,1.9967,,,,,
2015-01-05,,,,,1.7152,,,230.1960,268.9285,,,,,,,,,,,,,,,,,
2015-01-06,,,,,1.7983,,,238.6300,278.2705,,,,,,,,,,,,2.3730,,,,,
2015-01-07,,,,,1.8428,,,247.5300,289.6665,,,,,,,,,,,,2.0803,,,,,
2015-01-08,,,,,1.7405,,,243.7867,285.6836,,,,,,,,,,,,2.1450,,,,,
2015-01-09,,,,,1.7152,,,244.9627,294.3224,,,,,,,,,,,,1.9900,,,,,
2015-01-10,,,,,1.5336,,,237.4674,282.8358,,,,,,,,,,,,1.7974,,,,,
2015-01-11,,,,,1.5158,,,228.6067,266.3841,,,,,,,,,,,,1.8200,,,,,
2015-01-12,,,,,1.4804,,,228.2605,273.3591,,,,,,,,,,,,,,,,,
2015-01-13,,,,,1.3752,,,203.4823,233.0300,,,,,,,,,,,,,,,,,
2015-01-14,,,,,1.1538,,,165.5271,193.6640,,,,,,,,,,,,1.2115,,,,,
2015-01-15,,,,,1.1716,,,177.1147,210.1551,,,,,,,,,,,,,,,,,
2015-01-16,,,,,1.2314,,,183.4822,209.1875,,,,,,,,,,,,1.5917,,,,,
2015-01-17,,,,,1.1878,,,177.0263,199.3908,,,,,,,,,,,,,,,,,
2015-01-18,,,,,1.1593,,,181.4230,213.1571,,,,,,,,,,,,,,,,,
2015-01-19,,,,,1.1792,,,185.1443,210.0033,,,,,,,,,,,,,,,,,
2015-01-20,,,,,1.1624,,,183.7087,216.0192,,,,,,,,,,,,,,,,,
2015-01-21,,,,,1.1824,,,192.8014,218.8315,,,,,,,,,,,,1.2787,,,,,
2015-01-22,,,,,1.2444,,,202.5433,231.3519,,,,,,,,,,,,,,,,,
2015-01-23,,,,,1.2803,,,205.3065,227.3185,,,,,,,,,,,,1.3900,,,,,
2015-01-24,,,,,1.5585,,,216.7496,242.5696,,,,,,,,,,,,1.8167,,,,,
2015-01-25,,,,,1.9711,,,225.3133,251.8016,,,,,,,,,,,,2.1186,,,,,
2015-01-26,,,,,1.9275,,,247.8631,275.6947,,,,,,,,,,,,2.5396,,,,,
2015-01-27,,,,,1.8379,,,233.8389,241.6500,,,,,,,,,,,,1.9433,,,,,
2015-01-28,,,,,1.7548,,,217.9869,251.0037,,,,,,,,,,,,1.9886,,,,,
2015-01-29,,,,,1.7667,,,206.0294,233.0357,,,,,,,,,,,,,,,,,
2015-01-30,,,,,1.7149,,,206.5958,226.4542,,,,,,,,,,,,2.1614,,,,,
2015-01-31,,,,,1.6922,,,198.7073,224.4536,,,,,,,,,,,,,,,,,
2015-02-01,,,,,1.6090,,,200.1519,229.9905,,,,,,,,,,,,,,,,,
2015-02-02,,,,,1.6335,,,207.1513,230.6338,,,,,,,,,,,,,,,,,
2015-02-03,,,,,1.6381,,,205.1167,238.1143,,,,,,,,,,,,1.8900,,,,,
2015-02-04,,,,,1.6468,,,199.6693,226.5469,,,,,,,,,,,,,,,,,
2015-02-05,,,,,1.5955,,,194.2717,218.2609,,,,,,,,,,,,,,,,,
2015-02-06,,,,,1.5822,,,194.9293,220.6385,,,,,,,,,,,,,,,,,
2015-02-07,,,,,1.5934,,,200.6411,226.5591,,,,,,,,,,,,,,,,,
2015-02-08,,,,,1.5922,,,198.3033,225.7566,,,,,,,,,,,,,,,,,
2015-02-09,,,,,1.5500,,,194.8197,221.7188,,,,,,,,,,,,,,,,,
2015-02-10,,,,,1.5500,,,194.0767,217.3083,,,,,,,,,,,,,,,,,
2015-02-11,,,,,1.5466,,,195.3833,209.0700,,,,,,,,,,,,,,,,,
2015-02-12,,,,,1.5446,,,195.3970,222.4333,,,,,,,,,,,,,,,,,
2015-02-13,,,,,1.6030,,,202.4533,226.6009,,,,,,,,,,,,1.8549,,,,,
2015-02-14,,,,,1.6318,,,215.0095,242.6667,,,,,,,,,,,,1.8129,,,,,
2015-02-15,,,,,1.6352,,,211.5167,242.6898,,,,,,,,,,,,1.7997,,,,,
2015-02-16,,,,,1.5931,,,205.7954,242.9942,,,,,,,,,,,,,,,,,
2015-02-17,,,,,1.6176,,,211.5405,243.4207,,,,,,,,,,,,1.5000,,,,,
2015-02-18,,,,,1.5953,,,209.1060,235.3534,,,,,,,,,,,,,,,,,
2015-02-19,,,,,1.6186,,,210.4733,240.6850,,,,,,,,,,,,,,,,,
2015-02-20,,,,,1.6233,,,214.6700,242.8935,,,,,,,,,,,,,,,,,
2015-02-21,,,,,1.6163,,,214.5250,240.1203,,,,,,,,,,,,,,,,,
2015-02-22,,,,,1.5973,,,209.8477,239.1454,,,,,,,,,,,,,,,,,
2015-02-23,,,,,1.6186,,,210.0589,236.7000,,,,,,,,,,,,,,,,,
2015-02-24,,,,,1.6102,,,210.8258,237.9814,,,,,,,,,,,,,,,,,
2015-02-25,,,,,1.5963,,,209.1676,238.0713,,,,,,,,,,,,,,,,,
2015-02-26,,,,,1.5855,,,209.2753,238.0900,,,,,,,,,,,,,,,,,
2015-02-27,,,,,1.6264,,,218.6320,248.1556,,,,,,,,,,,,1.9328,,,,,
2015-02-28,,,,,1.5985,,,219.1267,249.9530,,,,,,,,,,,,1.8908,,,,,
2015-03-01,,,,,1.6237,,,221.5600,250.4657,,,,,,,,,,,,,,,,,
2015-03-02,,,,,1.7171,,,238.1433,267.1445,,,,,,,,,,,,1.9057,,,,,
2015-03-03,,,,,1.7305,,,245.0543,273.7450,,,,,,,,,,,,2.0134,,,,,
2015-03-04,,,,,1.7683,,,248.5500,275.9471,,,,,,,,,,,,1.8446,,,,,
2015-03-05,,,,,1.7135,,,245.4902,271.9919,,,,,,,,,,,,1.9523,,,,,
2015-03-06,,,,,1.7270,,,249.0994,265.1540,,,,,,,,,,,,,,,,,
2015-03-07,,,,,1.7301,,,252.0500,269.9443,,,,,,,,,,,,,,,,,
2015-03-08,,,,,1.7567,,,250.8421,273.3827,,,,,,,,,,,,1.7714,,,,,
2015-03-09,,,,,1.7733,,,261.3535,288.2117,,,,,,,,,,,,2.0697,,,,,
2015-03-10,,,,,1.8633,,,270.7056,292.7360,,,,,,,,,,,,2.0750,,,,,
2015-03-11,,,,,1.9070,,,276.4056,294.8789,,,,,,,,,,,,2.0764,,,,,
2015-03-12,,,,,1.9395,,,278.3497,292.1935,,,,,,,,,,,,1.9106,,,,,
2015-03-13,,,,,1.9190,,,272.6967,283.9970,,,,,,,,,,,,2.0600,,,,,
2015-03-14,,,,,1.9184,,,270.7120,281.1985,,,,,,,,,,,,1.9587,,,,,
2015-03-15,,,,,1.9203,,,272.5484,285.8369,,,,,,,,,,,,1.9930,,,,,
2015-03-16,,,,,1.9356,,,275.9488,292.2953,,,,,,,,,,,,1.9930,,,,,
2015-03-17,,,,,1.9003,,,271.9963,289.0532,,,,,,,,,,,,1.9930,,,,,
2015-03-18,,,,,1.7233,,,249.1100,263.6169,,,,,,,,,,,,1.8377,,,,,
2015-03-19,,,,,1.6686,,,245.6295,263.1064,,,,,,,,,,,,1.8267,,,,,
2015-03-20,,,,,1.6680,,,246.1800,267.0022,,,,,,,,,,,,1.8600,,,,,
2015-03-21,,,,,1.6311,,,242.4089,260.3465,,,,,,,,,,,,1.7600,,,,,
2015-03-22,,,,,1.6527,,,246.5763,266.9133,,,,,,,,,,,,,,,,,
2015-03-23,,,,,1.6686,,,245.5770,267.1923,,,,,,,,,,,,,,,,,
2015-03-24,,,,,1.5990,,,232.5794,251.9114,,,,,,,,,,,,1.5867,,,,,
2015-03-25,,,,,1.5746,,,225.1239,246.5542,,,,,,,,,,,,2.0073,,,,,
2015-03-26,,,,,1.6077,,,229.4399,256.9822,,,,,,,,,,,,,,,,,
2015-03-27,,,,,1.5493,,,228.5700,248.9588,,,,,,,,,,,,,,,,,
2015-03-28,,,,,1.5804,,,231.6767,252.0023,,,,,,,,,,,,,,,,,
2015-03-29,,,,,1.5376,,,225.8325,245.0085,,,,,,,,,,,,,,,,,
2015-03-30,,,,,1.5450,,,227.0533,259.3957,,,,,,,,,,,,,,,,,
2015-03-31,,,,,1.5536,,,228.5527,249.6113,,,,,,,,,,,,,,,,,
2015-04-01,,,,,1.5488,,,227.7708,244.4251,,,,,,,,,,,,,,,,,
2015-04-02,,,,,1.5672,,,231.6277,249.6433,,,,,,,,,,,,,,,,,
2015-04-03,,,,,1.5552,,,232.4788,252.7572,,,,,,,,,,,,,,,,,
2015-04-04,,,,,1.5416,,,230.8150,251.3584,,,,,,,,,,,,,,,,,
2015-04-05,,,,,1.5413,,,233.9337,257.9141,,,,,,,,,,,,,,,,,
2015-04-06,,,,,1.5354,,,232.5628,256.6185,,,,,,,,,,,,,,,,,
2015-04-07,,,,,1.5359,,,231.9231,250.7456,,,,,,,,,,,,,,,,,
2015-04-08,,,,,1.4867,,,228.9963,250.6946,,,,,,,,,,,,,,,,,
2015-04-09,,,,,1.4723,,,226.5955,246.2259,,,,,,,,,,,,,,,,,
2015-04-10,,,,,1.4508,,,224.2236,240.3963,,,,,,,,,,,,1.4851,,,,,
2015-04-11,,,,,1.4096,,,223.6130,235.2779,,,,,,,,,,,,1.4560,,,,,
2015-04-12,,,,,1.3957,,,222.7401,238.0164,,,,,,,,,,,,1.3220,,,,,
2015-04-13,,,,,1.3189,,,216.1754,230.4924,,,,,,,,,,,,1.4704,,,,,
2015-04-14,,,,,1.3031,,,208.4898,223.4422,,,,,,,,,,,,1.2472,,,,,
2015-04-15,,,,,1.2858,,,210.0380,221.2566,,,,,,,,,,,,1.2981,,,,,
2015-04-16,,,,,1.3101,,,212.6648,230.5566,,,,,,,,,,,,1.3504,,,,,
2015-04-17,,,,,1.3241,,,209.2274,225.5121,,,,,,,,,,,,1.4795,,,,,
2015-04-18,,,,,1.3165,,,207.7416,223.8385,,,,,,,,,,,,,,,,,
2015-04-19,,,,,1.3157,,,208.1935,226.2208,,,,,,,,,,,,1.3913,,,,,
